 
PING 192.168.42.65 (192.168.42.65) 56(84) bytes of data.
64 bytes from 192.168.42.65: icmp_seq=27 ttl=62 time=0.566 ms
64 bytes from 192.168.42.65: icmp_seq=28 ttl=62 time=0.665 ms
64 bytes from 192.168.42.65: icmp_seq=29 ttl=62 time=0.453 ms
64 bytes from 192.168.42.65: icmp_seq=30 ttl=62 time=0.689 ms
64 bytes from 192.168.42.65: icmp_seq=31 ttl=62 time=0.474 ms
64 bytes from 192.168.42.65: icmp_seq=32 ttl=62 time=1.01 ms
64 bytes from 192.168.42.65: icmp_seq=33 ttl=62 time=0.309 ms
64 bytes from 192.168.42.65: icmp_seq=34 ttl=62 time=0.581 ms
64 bytes from 192.168.42.65: icmp_seq=35 ttl=62 time=0.520 ms
64 bytes from 192.168.42.65: icmp_seq=36 ttl=62 time=1.01 ms
64 bytes from 192.168.42.65: icmp_seq=37 ttl=62 time=0.428 ms
64 bytes from 192.168.42.65: icmp_seq=38 ttl=62 time=0.614 ms
64 bytes from 192.168.42.65: icmp_seq=39 ttl=62 time=0.448 ms
64 bytes from 192.168.42.65: icmp_seq=40 ttl=62 time=0.991 ms
64 bytes from 192.168.42.65: icmp_seq=41 ttl=62 time=0.832 ms
64 bytes from 192.168.42.65: icmp_seq=42 ttl=62 time=1.16 ms
64 bytes from 192.168.42.65: icmp_seq=43 ttl=62 time=0.361 ms
64 bytes from 192.168.42.65: icmp_seq=44 ttl=62 time=1.34 ms
64 bytes from 192.168.42.65: icmp_seq=45 ttl=62 time=0.477 ms
64 bytes from 192.168.42.65: icmp_seq=46 ttl=62 time=0.640 ms
64 bytes from 192.168.42.65: icmp_seq=47 ttl=62 time=0.513 ms
64 bytes from 192.168.42.65: icmp_seq=48 ttl=62 time=0.658 ms
64 bytes from 192.168.42.65: icmp_seq=49 ttl=62 time=0.629 ms
64 bytes from 192.168.42.65: icmp_seq=50 ttl=62 time=0.832 ms
64 bytes from 192.168.42.65: icmp_seq=51 ttl=62 time=0.410 ms
64 bytes from 192.168.42.65: icmp_seq=52 ttl=62 time=0.283 ms
64 bytes from 192.168.42.65: icmp_seq=53 ttl=62 time=0.377 ms
64 bytes from 192.168.42.65: icmp_seq=54 ttl=62 time=0.672 ms
64 bytes from 192.168.42.65: icmp_seq=55 ttl=62 time=0.341 ms
64 bytes from 192.168.42.65: icmp_seq=56 ttl=62 time=0.361 ms
64 bytes from 192.168.42.65: icmp_seq=57 ttl=62 time=1.26 ms
64 bytes from 192.168.42.65: icmp_seq=58 ttl=62 time=0.417 ms
64 bytes from 192.168.42.65: icmp_seq=59 ttl=62 time=0.344 ms
64 bytes from 192.168.42.65: icmp_seq=60 ttl=62 time=0.547 ms
64 bytes from 192.168.42.65: icmp_seq=61 ttl=62 time=0.406 ms
64 bytes from 192.168.42.65: icmp_seq=62 ttl=62 time=0.410 ms
64 bytes from 192.168.42.65: icmp_seq=63 ttl=62 time=0.368 ms
64 bytes from 192.168.42.65: icmp_seq=64 ttl=62 time=0.448 ms
64 bytes from 192.168.42.65: icmp_seq=65 ttl=62 time=0.491 ms
64 bytes from 192.168.42.65: icmp_seq=66 ttl=62 time=0.407 ms
64 bytes from 192.168.42.65: icmp_seq=67 ttl=62 time=0.380 ms
64 bytes from 192.168.42.65: icmp_seq=68 ttl=62 time=0.341 ms
64 bytes from 192.168.42.65: icmp_seq=69 ttl=62 time=0.537 ms
64 bytes from 192.168.42.65: icmp_seq=70 ttl=62 time=0.369 ms
64 bytes from 192.168.42.65: icmp_seq=71 ttl=62 time=0.422 ms
64 bytes from 192.168.42.65: icmp_seq=72 ttl=62 time=0.656 ms
64 bytes from 192.168.42.65: icmp_seq=73 ttl=62 time=0.791 ms
64 bytes from 192.168.42.65: icmp_seq=74 ttl=62 time=0.607 ms
64 bytes from 192.168.42.65: icmp_seq=75 ttl=62 time=0.428 ms
64 bytes from 192.168.42.65: icmp_seq=76 ttl=62 time=0.664 ms
64 bytes from 192.168.42.65: icmp_seq=77 ttl=62 time=0.705 ms
64 bytes from 192.168.42.65: icmp_seq=78 ttl=62 time=0.378 ms
64 bytes from 192.168.42.65: icmp_seq=79 ttl=62 time=0.410 ms
64 bytes from 192.168.42.65: icmp_seq=80 ttl=62 time=0.455 ms
64 bytes from 192.168.42.65: icmp_seq=81 ttl=62 time=0.361 ms
64 bytes from 192.168.42.65: icmp_seq=82 ttl=62 time=0.437 ms
64 bytes from 192.168.42.65: icmp_seq=83 ttl=62 time=0.730 ms
64 bytes from 192.168.42.65: icmp_seq=84 ttl=62 time=0.795 ms
64 bytes from 192.168.42.65: icmp_seq=85 ttl=62 time=0.515 ms
64 bytes from 192.168.42.65: icmp_seq=86 ttl=62 time=0.337 ms
64 bytes from 192.168.42.65: icmp_seq=87 ttl=62 time=0.501 ms
64 bytes from 192.168.42.65: icmp_seq=88 ttl=62 time=0.647 ms
64 bytes from 192.168.42.65: icmp_seq=89 ttl=62 time=0.400 ms
64 bytes from 192.168.42.65: icmp_seq=90 ttl=62 time=0.472 ms
64 bytes from 192.168.42.65: icmp_seq=91 ttl=62 time=0.611 ms
64 bytes from 192.168.42.65: icmp_seq=92 ttl=62 time=0.587 ms
64 bytes from 192.168.42.65: icmp_seq=93 ttl=62 time=0.420 ms
64 bytes from 192.168.42.65: icmp_seq=94 ttl=62 time=3.32 ms
64 bytes from 192.168.42.65: icmp_seq=95 ttl=62 time=0.607 ms
64 bytes from 192.168.42.65: icmp_seq=96 ttl=62 time=0.557 ms
64 bytes from 192.168.42.65: icmp_seq=97 ttl=62 time=0.313 ms
64 bytes from 192.168.42.65: icmp_seq=98 ttl=62 time=0.380 ms
64 bytes from 192.168.42.65: icmp_seq=99 ttl=62 time=0.673 ms
64 bytes from 192.168.42.65: icmp_seq=100 ttl=62 time=0.670 ms
64 bytes from 192.168.42.65: icmp_seq=101 ttl=62 time=0.694 ms
64 bytes from 192.168.42.65: icmp_seq=102 ttl=62 time=0.339 ms
64 bytes from 192.168.42.65: icmp_seq=103 ttl=62 time=0.380 ms
64 bytes from 192.168.42.65: icmp_seq=104 ttl=62 time=0.597 ms
64 bytes from 192.168.42.65: icmp_seq=105 ttl=62 time=0.566 ms
64 bytes from 192.168.42.65: icmp_seq=106 ttl=62 time=0.333 ms
64 bytes from 192.168.42.65: icmp_seq=107 ttl=62 time=0.659 ms
64 bytes from 192.168.42.65: icmp_seq=108 ttl=62 time=0.686 ms
64 bytes from 192.168.42.65: icmp_seq=109 ttl=62 time=0.438 ms
64 bytes from 192.168.42.65: icmp_seq=110 ttl=62 time=1.30 ms
64 bytes from 192.168.42.65: icmp_seq=111 ttl=62 time=0.367 ms
64 bytes from 192.168.42.65: icmp_seq=112 ttl=62 time=0.851 ms
64 bytes from 192.168.42.65: icmp_seq=113 ttl=62 time=0.537 ms
64 bytes from 192.168.42.65: icmp_seq=114 ttl=62 time=0.359 ms
64 bytes from 192.168.42.65: icmp_seq=115 ttl=62 time=0.995 ms
64 bytes from 192.168.42.65: icmp_seq=116 ttl=62 time=0.461 ms
64 bytes from 192.168.42.65: icmp_seq=117 ttl=62 time=0.374 ms
64 bytes from 192.168.42.65: icmp_seq=118 ttl=62 time=0.560 ms
64 bytes from 192.168.42.65: icmp_seq=119 ttl=62 time=0.623 ms
64 bytes from 192.168.42.65: icmp_seq=120 ttl=62 time=0.764 ms
64 bytes from 192.168.42.65: icmp_seq=121 ttl=62 time=0.668 ms
64 bytes from 192.168.42.65: icmp_seq=122 ttl=62 time=0.393 ms
64 bytes from 192.168.42.65: icmp_seq=123 ttl=62 time=1.05 ms
64 bytes from 192.168.42.65: icmp_seq=124 ttl=62 time=0.460 ms
64 bytes from 192.168.42.65: icmp_seq=125 ttl=62 time=0.379 ms
64 bytes from 192.168.42.65: icmp_seq=126 ttl=62 time=0.615 ms
64 bytes from 192.168.42.65: icmp_seq=127 ttl=62 time=0.588 ms
64 bytes from 192.168.42.65: icmp_seq=128 ttl=62 time=0.531 ms
64 bytes from 192.168.42.65: icmp_seq=129 ttl=62 time=0.375 ms
64 bytes from 192.168.42.65: icmp_seq=130 ttl=62 time=0.490 ms
64 bytes from 192.168.42.65: icmp_seq=131 ttl=62 time=0.403 ms
64 bytes from 192.168.42.65: icmp_seq=132 ttl=62 time=0.512 ms
64 bytes from 192.168.42.65: icmp_seq=133 ttl=62 time=0.341 ms
64 bytes from 192.168.42.65: icmp_seq=134 ttl=62 time=0.319 ms
64 bytes from 192.168.42.65: icmp_seq=135 ttl=62 time=0.435 ms
64 bytes from 192.168.42.65: icmp_seq=136 ttl=62 time=0.441 ms
64 bytes from 192.168.42.65: icmp_seq=137 ttl=62 time=0.392 ms
64 bytes from 192.168.42.65: icmp_seq=138 ttl=62 time=0.440 ms
64 bytes from 192.168.42.65: icmp_seq=139 ttl=62 time=0.520 ms
64 bytes from 192.168.42.65: icmp_seq=140 ttl=62 time=0.522 ms
64 bytes from 192.168.42.65: icmp_seq=141 ttl=62 time=0.710 ms
64 bytes from 192.168.42.65: icmp_seq=142 ttl=62 time=0.481 ms
64 bytes from 192.168.42.65: icmp_seq=143 ttl=62 time=0.635 ms
64 bytes from 192.168.42.65: icmp_seq=144 ttl=62 time=0.671 ms
64 bytes from 192.168.42.65: icmp_seq=145 ttl=62 time=0.346 ms
64 bytes from 192.168.42.65: icmp_seq=146 ttl=62 time=0.415 ms
64 bytes from 192.168.42.65: icmp_seq=147 ttl=62 time=0.657 ms
64 bytes from 192.168.42.65: icmp_seq=148 ttl=62 time=0.518 ms
64 bytes from 192.168.42.65: icmp_seq=149 ttl=62 time=1.28 ms
64 bytes from 192.168.42.65: icmp_seq=150 ttl=62 time=0.450 ms
64 bytes from 192.168.42.65: icmp_seq=151 ttl=62 time=0.335 ms
64 bytes from 192.168.42.65: icmp_seq=152 ttl=62 time=0.442 ms
64 bytes from 192.168.42.65: icmp_seq=153 ttl=62 time=0.400 ms
64 bytes from 192.168.42.65: icmp_seq=154 ttl=62 time=0.315 ms
64 bytes from 192.168.42.65: icmp_seq=155 ttl=62 time=0.436 ms
64 bytes from 192.168.42.65: icmp_seq=156 ttl=62 time=0.695 ms
64 bytes from 192.168.42.65: icmp_seq=157 ttl=62 time=0.441 ms
64 bytes from 192.168.42.65: icmp_seq=158 ttl=62 time=0.329 ms
64 bytes from 192.168.42.65: icmp_seq=159 ttl=62 time=0.385 ms
64 bytes from 192.168.42.65: icmp_seq=160 ttl=62 time=0.571 ms
64 bytes from 192.168.42.65: icmp_seq=161 ttl=62 time=1.48 ms
64 bytes from 192.168.42.65: icmp_seq=162 ttl=62 time=0.932 ms
64 bytes from 192.168.42.65: icmp_seq=163 ttl=62 time=0.419 ms
64 bytes from 192.168.42.65: icmp_seq=164 ttl=62 time=0.460 ms
64 bytes from 192.168.42.65: icmp_seq=165 ttl=62 time=0.461 ms
64 bytes from 192.168.42.65: icmp_seq=166 ttl=62 time=0.368 ms
64 bytes from 192.168.42.65: icmp_seq=167 ttl=62 time=0.323 ms
64 bytes from 192.168.42.65: icmp_seq=168 ttl=62 time=0.656 ms
64 bytes from 192.168.42.65: icmp_seq=169 ttl=62 time=0.456 ms
64 bytes from 192.168.42.65: icmp_seq=170 ttl=62 time=0.343 ms
64 bytes from 192.168.42.65: icmp_seq=171 ttl=62 time=0.560 ms
64 bytes from 192.168.42.65: icmp_seq=172 ttl=62 time=0.382 ms
64 bytes from 192.168.42.65: icmp_seq=173 ttl=62 time=0.619 ms
64 bytes from 192.168.42.65: icmp_seq=174 ttl=62 time=0.299 ms
64 bytes from 192.168.42.65: icmp_seq=175 ttl=62 time=0.674 ms
64 bytes from 192.168.42.65: icmp_seq=176 ttl=62 time=1.71 ms
64 bytes from 192.168.42.65: icmp_seq=177 ttl=62 time=0.468 ms
64 bytes from 192.168.42.65: icmp_seq=178 ttl=62 time=0.469 ms
64 bytes from 192.168.42.65: icmp_seq=179 ttl=62 time=0.373 ms
64 bytes from 192.168.42.65: icmp_seq=180 ttl=62 time=0.425 ms
64 bytes from 192.168.42.65: icmp_seq=181 ttl=62 time=0.353 ms
64 bytes from 192.168.42.65: icmp_seq=182 ttl=62 time=0.500 ms
64 bytes from 192.168.42.65: icmp_seq=183 ttl=62 time=0.323 ms
64 bytes from 192.168.42.65: icmp_seq=184 ttl=62 time=0.509 ms
64 bytes from 192.168.42.65: icmp_seq=185 ttl=62 time=0.376 ms
64 bytes from 192.168.42.65: icmp_seq=186 ttl=62 time=0.504 ms
64 bytes from 192.168.42.65: icmp_seq=187 ttl=62 time=0.454 ms
64 bytes from 192.168.42.65: icmp_seq=188 ttl=62 time=0.361 ms
64 bytes from 192.168.42.65: icmp_seq=189 ttl=62 time=0.434 ms
64 bytes from 192.168.42.65: icmp_seq=190 ttl=62 time=0.545 ms
64 bytes from 192.168.42.65: icmp_seq=191 ttl=62 time=0.426 ms
64 bytes from 192.168.42.65: icmp_seq=192 ttl=62 time=0.546 ms
64 bytes from 192.168.42.65: icmp_seq=193 ttl=62 time=0.743 ms
64 bytes from 192.168.42.65: icmp_seq=194 ttl=62 time=0.662 ms
64 bytes from 192.168.42.65: icmp_seq=195 ttl=62 time=0.694 ms
64 bytes from 192.168.42.65: icmp_seq=196 ttl=62 time=0.311 ms
64 bytes from 192.168.42.65: icmp_seq=197 ttl=62 time=0.355 ms
64 bytes from 192.168.42.65: icmp_seq=198 ttl=62 time=0.432 ms
64 bytes from 192.168.42.65: icmp_seq=199 ttl=62 time=0.344 ms
64 bytes from 192.168.42.65: icmp_seq=200 ttl=62 time=0.689 ms
64 bytes from 192.168.42.65: icmp_seq=201 ttl=62 time=0.753 ms
64 bytes from 192.168.42.65: icmp_seq=202 ttl=62 time=0.400 ms
64 bytes from 192.168.42.65: icmp_seq=203 ttl=62 time=0.419 ms
64 bytes from 192.168.42.65: icmp_seq=204 ttl=62 time=0.425 ms
64 bytes from 192.168.42.65: icmp_seq=205 ttl=62 time=0.396 ms
64 bytes from 192.168.42.65: icmp_seq=206 ttl=62 time=0.311 ms
64 bytes from 192.168.42.65: icmp_seq=207 ttl=62 time=1.04 ms
64 bytes from 192.168.42.65: icmp_seq=208 ttl=62 time=0.575 ms
64 bytes from 192.168.42.65: icmp_seq=209 ttl=62 time=0.487 ms
64 bytes from 192.168.42.65: icmp_seq=210 ttl=62 time=0.413 ms
64 bytes from 192.168.42.65: icmp_seq=211 ttl=62 time=0.734 ms
64 bytes from 192.168.42.65: icmp_seq=212 ttl=62 time=0.598 ms
64 bytes from 192.168.42.65: icmp_seq=213 ttl=62 time=0.379 ms
64 bytes from 192.168.42.65: icmp_seq=214 ttl=62 time=1.47 ms
64 bytes from 192.168.42.65: icmp_seq=215 ttl=62 time=0.571 ms
64 bytes from 192.168.42.65: icmp_seq=216 ttl=62 time=0.389 ms
64 bytes from 192.168.42.65: icmp_seq=217 ttl=62 time=0.780 ms
64 bytes from 192.168.42.65: icmp_seq=218 ttl=62 time=0.489 ms
64 bytes from 192.168.42.65: icmp_seq=219 ttl=62 time=0.550 ms
64 bytes from 192.168.42.65: icmp_seq=220 ttl=62 time=0.706 ms
64 bytes from 192.168.42.65: icmp_seq=221 ttl=62 time=0.568 ms
64 bytes from 192.168.42.65: icmp_seq=222 ttl=62 time=0.545 ms
64 bytes from 192.168.42.65: icmp_seq=223 ttl=62 time=0.367 ms
64 bytes from 192.168.42.65: icmp_seq=224 ttl=62 time=0.439 ms
64 bytes from 192.168.42.65: icmp_seq=225 ttl=62 time=1.28 ms
64 bytes from 192.168.42.65: icmp_seq=226 ttl=62 time=0.368 ms
64 bytes from 192.168.42.65: icmp_seq=227 ttl=62 time=0.570 ms
64 bytes from 192.168.42.65: icmp_seq=228 ttl=62 time=0.574 ms
64 bytes from 192.168.42.65: icmp_seq=229 ttl=62 time=1.36 ms
64 bytes from 192.168.42.65: icmp_seq=230 ttl=62 time=0.841 ms
64 bytes from 192.168.42.65: icmp_seq=231 ttl=62 time=0.413 ms
64 bytes from 192.168.42.65: icmp_seq=232 ttl=62 time=0.383 ms
64 bytes from 192.168.42.65: icmp_seq=233 ttl=62 time=2.49 ms
64 bytes from 192.168.42.65: icmp_seq=234 ttl=62 time=0.445 ms
64 bytes from 192.168.42.65: icmp_seq=235 ttl=62 time=0.578 ms
64 bytes from 192.168.42.65: icmp_seq=236 ttl=62 time=0.330 ms
64 bytes from 192.168.42.65: icmp_seq=237 ttl=62 time=0.672 ms
64 bytes from 192.168.42.65: icmp_seq=238 ttl=62 time=0.439 ms
64 bytes from 192.168.42.65: icmp_seq=239 ttl=62 time=0.627 ms
64 bytes from 192.168.42.65: icmp_seq=240 ttl=62 time=0.460 ms
64 bytes from 192.168.42.65: icmp_seq=241 ttl=62 time=0.427 ms
64 bytes from 192.168.42.65: icmp_seq=242 ttl=62 time=0.600 ms
64 bytes from 192.168.42.65: icmp_seq=243 ttl=62 time=0.820 ms
64 bytes from 192.168.42.65: icmp_seq=244 ttl=62 time=0.426 ms
64 bytes from 192.168.42.65: icmp_seq=245 ttl=62 time=0.814 ms
64 bytes from 192.168.42.65: icmp_seq=246 ttl=62 time=0.735 ms
64 bytes from 192.168.42.65: icmp_seq=247 ttl=62 time=1.60 ms
64 bytes from 192.168.42.65: icmp_seq=248 ttl=62 time=0.804 ms
64 bytes from 192.168.42.65: icmp_seq=249 ttl=62 time=0.461 ms
64 bytes from 192.168.42.65: icmp_seq=250 ttl=62 time=1.83 ms
64 bytes from 192.168.42.65: icmp_seq=251 ttl=62 time=0.718 ms
64 bytes from 192.168.42.65: icmp_seq=252 ttl=62 time=0.770 ms
64 bytes from 192.168.42.65: icmp_seq=253 ttl=62 time=0.409 ms
64 bytes from 192.168.42.65: icmp_seq=254 ttl=62 time=0.657 ms
64 bytes from 192.168.42.65: icmp_seq=255 ttl=62 time=0.373 ms
64 bytes from 192.168.42.65: icmp_seq=256 ttl=62 time=0.363 ms
64 bytes from 192.168.42.65: icmp_seq=257 ttl=62 time=0.441 ms
64 bytes from 192.168.42.65: icmp_seq=258 ttl=62 time=0.568 ms
64 bytes from 192.168.42.65: icmp_seq=259 ttl=62 time=0.659 ms
64 bytes from 192.168.42.65: icmp_seq=260 ttl=62 time=1.00 ms
64 bytes from 192.168.42.65: icmp_seq=261 ttl=62 time=0.459 ms
64 bytes from 192.168.42.65: icmp_seq=262 ttl=62 time=0.644 ms
64 bytes from 192.168.42.65: icmp_seq=263 ttl=62 time=0.510 ms
64 bytes from 192.168.42.65: icmp_seq=264 ttl=62 time=0.505 ms
64 bytes from 192.168.42.65: icmp_seq=265 ttl=62 time=0.385 ms
64 bytes from 192.168.42.65: icmp_seq=266 ttl=62 time=1.13 ms
64 bytes from 192.168.42.65: icmp_seq=267 ttl=62 time=0.350 ms
64 bytes from 192.168.42.65: icmp_seq=268 ttl=62 time=0.583 ms
64 bytes from 192.168.42.65: icmp_seq=269 ttl=62 time=0.424 ms
64 bytes from 192.168.42.65: icmp_seq=270 ttl=62 time=0.643 ms
64 bytes from 192.168.42.65: icmp_seq=271 ttl=62 time=0.517 ms
64 bytes from 192.168.42.65: icmp_seq=272 ttl=62 time=0.353 ms
64 bytes from 192.168.42.65: icmp_seq=273 ttl=62 time=1.07 ms
64 bytes from 192.168.42.65: icmp_seq=274 ttl=62 time=0.342 ms
64 bytes from 192.168.42.65: icmp_seq=275 ttl=62 time=0.405 ms
64 bytes from 192.168.42.65: icmp_seq=276 ttl=62 time=0.536 ms
64 bytes from 192.168.42.65: icmp_seq=277 ttl=62 time=0.571 ms
64 bytes from 192.168.42.65: icmp_seq=278 ttl=62 time=0.369 ms
64 bytes from 192.168.42.65: icmp_seq=279 ttl=62 time=0.582 ms
64 bytes from 192.168.42.65: icmp_seq=280 ttl=62 time=0.335 ms
64 bytes from 192.168.42.65: icmp_seq=281 ttl=62 time=0.527 ms
64 bytes from 192.168.42.65: icmp_seq=282 ttl=62 time=0.945 ms
64 bytes from 192.168.42.65: icmp_seq=283 ttl=62 time=0.335 ms
64 bytes from 192.168.42.65: icmp_seq=284 ttl=62 time=0.553 ms
64 bytes from 192.168.42.65: icmp_seq=285 ttl=62 time=0.522 ms
64 bytes from 192.168.42.65: icmp_seq=286 ttl=62 time=0.521 ms
64 bytes from 192.168.42.65: icmp_seq=287 ttl=62 time=0.332 ms
64 bytes from 192.168.42.65: icmp_seq=288 ttl=62 time=0.340 ms
64 bytes from 192.168.42.65: icmp_seq=289 ttl=62 time=0.333 ms
