 
PING 192.168.42.65 (192.168.42.65) 56(84) bytes of data.
64 bytes from 192.168.42.65: icmp_seq=34 ttl=62 time=1.17 ms
64 bytes from 192.168.42.65: icmp_seq=35 ttl=62 time=0.415 ms
64 bytes from 192.168.42.65: icmp_seq=36 ttl=62 time=0.416 ms
64 bytes from 192.168.42.65: icmp_seq=37 ttl=62 time=0.703 ms
64 bytes from 192.168.42.65: icmp_seq=38 ttl=62 time=0.705 ms
64 bytes from 192.168.42.65: icmp_seq=39 ttl=62 time=0.383 ms
64 bytes from 192.168.42.65: icmp_seq=40 ttl=62 time=0.380 ms
64 bytes from 192.168.42.65: icmp_seq=41 ttl=62 time=0.386 ms
64 bytes from 192.168.42.65: icmp_seq=42 ttl=62 time=0.411 ms
64 bytes from 192.168.42.65: icmp_seq=43 ttl=62 time=0.453 ms
64 bytes from 192.168.42.65: icmp_seq=44 ttl=62 time=0.806 ms
64 bytes from 192.168.42.65: icmp_seq=45 ttl=62 time=0.456 ms
64 bytes from 192.168.42.65: icmp_seq=46 ttl=62 time=0.627 ms
64 bytes from 192.168.42.65: icmp_seq=47 ttl=62 time=1.11 ms
64 bytes from 192.168.42.65: icmp_seq=48 ttl=62 time=0.627 ms
64 bytes from 192.168.42.65: icmp_seq=49 ttl=62 time=0.463 ms
64 bytes from 192.168.42.65: icmp_seq=50 ttl=62 time=0.389 ms
64 bytes from 192.168.42.65: icmp_seq=51 ttl=62 time=0.634 ms
64 bytes from 192.168.42.65: icmp_seq=52 ttl=62 time=0.429 ms
64 bytes from 192.168.42.65: icmp_seq=53 ttl=62 time=0.553 ms
64 bytes from 192.168.42.65: icmp_seq=54 ttl=62 time=0.372 ms
64 bytes from 192.168.42.65: icmp_seq=55 ttl=62 time=0.378 ms
64 bytes from 192.168.42.65: icmp_seq=56 ttl=62 time=0.415 ms
64 bytes from 192.168.42.65: icmp_seq=57 ttl=62 time=0.626 ms
64 bytes from 192.168.42.65: icmp_seq=58 ttl=62 time=0.772 ms
64 bytes from 192.168.42.65: icmp_seq=59 ttl=62 time=0.659 ms
64 bytes from 192.168.42.65: icmp_seq=60 ttl=62 time=0.458 ms
64 bytes from 192.168.42.65: icmp_seq=61 ttl=62 time=0.742 ms
64 bytes from 192.168.42.65: icmp_seq=62 ttl=62 time=0.774 ms
64 bytes from 192.168.42.65: icmp_seq=63 ttl=62 time=0.328 ms
64 bytes from 192.168.42.65: icmp_seq=64 ttl=62 time=0.723 ms
64 bytes from 192.168.42.65: icmp_seq=65 ttl=62 time=0.405 ms
64 bytes from 192.168.42.65: icmp_seq=66 ttl=62 time=0.676 ms
64 bytes from 192.168.42.65: icmp_seq=67 ttl=62 time=0.364 ms
64 bytes from 192.168.42.65: icmp_seq=68 ttl=62 time=0.300 ms
64 bytes from 192.168.42.65: icmp_seq=69 ttl=62 time=0.443 ms
64 bytes from 192.168.42.65: icmp_seq=70 ttl=62 time=0.683 ms
64 bytes from 192.168.42.65: icmp_seq=71 ttl=62 time=1.07 ms
64 bytes from 192.168.42.65: icmp_seq=72 ttl=62 time=0.677 ms
64 bytes from 192.168.42.65: icmp_seq=73 ttl=62 time=0.462 ms
64 bytes from 192.168.42.65: icmp_seq=74 ttl=62 time=0.410 ms
64 bytes from 192.168.42.65: icmp_seq=75 ttl=62 time=0.717 ms
64 bytes from 192.168.42.65: icmp_seq=76 ttl=62 time=0.577 ms
64 bytes from 192.168.42.65: icmp_seq=77 ttl=62 time=0.337 ms
64 bytes from 192.168.42.65: icmp_seq=78 ttl=62 time=0.362 ms
64 bytes from 192.168.42.65: icmp_seq=79 ttl=62 time=0.710 ms
64 bytes from 192.168.42.65: icmp_seq=80 ttl=62 time=1.00 ms
64 bytes from 192.168.42.65: icmp_seq=81 ttl=62 time=0.623 ms
64 bytes from 192.168.42.65: icmp_seq=82 ttl=62 time=0.494 ms
64 bytes from 192.168.42.65: icmp_seq=83 ttl=62 time=0.739 ms
64 bytes from 192.168.42.65: icmp_seq=84 ttl=62 time=0.693 ms
64 bytes from 192.168.42.65: icmp_seq=85 ttl=62 time=0.491 ms
64 bytes from 192.168.42.65: icmp_seq=86 ttl=62 time=0.700 ms
64 bytes from 192.168.42.65: icmp_seq=87 ttl=62 time=1.00 ms
64 bytes from 192.168.42.65: icmp_seq=88 ttl=62 time=0.312 ms
64 bytes from 192.168.42.65: icmp_seq=89 ttl=62 time=0.339 ms
64 bytes from 192.168.42.65: icmp_seq=90 ttl=62 time=0.669 ms
64 bytes from 192.168.42.65: icmp_seq=91 ttl=62 time=0.451 ms
64 bytes from 192.168.42.65: icmp_seq=92 ttl=62 time=0.631 ms
64 bytes from 192.168.42.65: icmp_seq=93 ttl=62 time=0.957 ms
64 bytes from 192.168.42.65: icmp_seq=94 ttl=62 time=1.51 ms
64 bytes from 192.168.42.65: icmp_seq=95 ttl=62 time=0.597 ms
64 bytes from 192.168.42.65: icmp_seq=96 ttl=62 time=0.377 ms
64 bytes from 192.168.42.65: icmp_seq=97 ttl=62 time=0.593 ms
64 bytes from 192.168.42.65: icmp_seq=98 ttl=62 time=0.417 ms
64 bytes from 192.168.42.65: icmp_seq=99 ttl=62 time=0.735 ms
64 bytes from 192.168.42.65: icmp_seq=100 ttl=62 time=0.348 ms
64 bytes from 192.168.42.65: icmp_seq=101 ttl=62 time=0.605 ms
64 bytes from 192.168.42.65: icmp_seq=102 ttl=62 time=0.663 ms
64 bytes from 192.168.42.65: icmp_seq=103 ttl=62 time=1.07 ms
64 bytes from 192.168.42.65: icmp_seq=104 ttl=62 time=1.01 ms
64 bytes from 192.168.42.65: icmp_seq=105 ttl=62 time=0.433 ms
64 bytes from 192.168.42.65: icmp_seq=106 ttl=62 time=0.475 ms
64 bytes from 192.168.42.65: icmp_seq=107 ttl=62 time=0.281 ms
64 bytes from 192.168.42.65: icmp_seq=108 ttl=62 time=0.751 ms
64 bytes from 192.168.42.65: icmp_seq=109 ttl=62 time=0.679 ms
64 bytes from 192.168.42.65: icmp_seq=110 ttl=62 time=0.788 ms
64 bytes from 192.168.42.65: icmp_seq=111 ttl=62 time=0.409 ms
64 bytes from 192.168.42.65: icmp_seq=112 ttl=62 time=0.472 ms
64 bytes from 192.168.42.65: icmp_seq=113 ttl=62 time=0.486 ms
64 bytes from 192.168.42.65: icmp_seq=114 ttl=62 time=0.498 ms
64 bytes from 192.168.42.65: icmp_seq=115 ttl=62 time=0.290 ms
64 bytes from 192.168.42.65: icmp_seq=116 ttl=62 time=0.687 ms
64 bytes from 192.168.42.65: icmp_seq=117 ttl=62 time=0.498 ms
64 bytes from 192.168.42.65: icmp_seq=118 ttl=62 time=0.405 ms
64 bytes from 192.168.42.65: icmp_seq=119 ttl=62 time=1.48 ms
64 bytes from 192.168.42.65: icmp_seq=120 ttl=62 time=0.329 ms
64 bytes from 192.168.42.65: icmp_seq=121 ttl=62 time=0.719 ms
64 bytes from 192.168.42.65: icmp_seq=122 ttl=62 time=0.337 ms
64 bytes from 192.168.42.65: icmp_seq=123 ttl=62 time=0.297 ms
64 bytes from 192.168.42.65: icmp_seq=124 ttl=62 time=0.425 ms
64 bytes from 192.168.42.65: icmp_seq=125 ttl=62 time=0.729 ms
64 bytes from 192.168.42.65: icmp_seq=126 ttl=62 time=0.281 ms
64 bytes from 192.168.42.65: icmp_seq=127 ttl=62 time=0.405 ms
64 bytes from 192.168.42.65: icmp_seq=128 ttl=62 time=0.437 ms
64 bytes from 192.168.42.65: icmp_seq=129 ttl=62 time=0.717 ms
64 bytes from 192.168.42.65: icmp_seq=130 ttl=62 time=0.674 ms
64 bytes from 192.168.42.65: icmp_seq=131 ttl=62 time=0.332 ms
64 bytes from 192.168.42.65: icmp_seq=132 ttl=62 time=0.498 ms
64 bytes from 192.168.42.65: icmp_seq=133 ttl=62 time=0.380 ms
64 bytes from 192.168.42.65: icmp_seq=134 ttl=62 time=0.577 ms
64 bytes from 192.168.42.65: icmp_seq=135 ttl=62 time=0.780 ms
64 bytes from 192.168.42.65: icmp_seq=136 ttl=62 time=0.474 ms
64 bytes from 192.168.42.65: icmp_seq=137 ttl=62 time=1.10 ms
64 bytes from 192.168.42.65: icmp_seq=138 ttl=62 time=0.760 ms
64 bytes from 192.168.42.65: icmp_seq=139 ttl=62 time=0.427 ms
64 bytes from 192.168.42.65: icmp_seq=140 ttl=62 time=0.580 ms
64 bytes from 192.168.42.65: icmp_seq=141 ttl=62 time=0.423 ms
64 bytes from 192.168.42.65: icmp_seq=142 ttl=62 time=0.718 ms
64 bytes from 192.168.42.65: icmp_seq=143 ttl=62 time=0.322 ms
64 bytes from 192.168.42.65: icmp_seq=144 ttl=62 time=0.283 ms
64 bytes from 192.168.42.65: icmp_seq=145 ttl=62 time=0.716 ms
64 bytes from 192.168.42.65: icmp_seq=146 ttl=62 time=0.664 ms
64 bytes from 192.168.42.65: icmp_seq=147 ttl=62 time=0.315 ms
64 bytes from 192.168.42.65: icmp_seq=148 ttl=62 time=0.452 ms
64 bytes from 192.168.42.65: icmp_seq=149 ttl=62 time=0.291 ms
64 bytes from 192.168.42.65: icmp_seq=150 ttl=62 time=2.08 ms
64 bytes from 192.168.42.65: icmp_seq=151 ttl=62 time=0.960 ms
64 bytes from 192.168.42.65: icmp_seq=152 ttl=62 time=1.18 ms
64 bytes from 192.168.42.65: icmp_seq=153 ttl=62 time=0.791 ms
64 bytes from 192.168.42.65: icmp_seq=154 ttl=62 time=0.514 ms
64 bytes from 192.168.42.65: icmp_seq=155 ttl=62 time=0.331 ms
64 bytes from 192.168.42.65: icmp_seq=156 ttl=62 time=0.305 ms
64 bytes from 192.168.42.65: icmp_seq=157 ttl=62 time=0.308 ms
64 bytes from 192.168.42.65: icmp_seq=158 ttl=62 time=0.461 ms
64 bytes from 192.168.42.65: icmp_seq=159 ttl=62 time=0.364 ms
64 bytes from 192.168.42.65: icmp_seq=160 ttl=62 time=0.630 ms
64 bytes from 192.168.42.65: icmp_seq=161 ttl=62 time=0.507 ms
64 bytes from 192.168.42.65: icmp_seq=162 ttl=62 time=0.561 ms
64 bytes from 192.168.42.65: icmp_seq=163 ttl=62 time=0.643 ms
64 bytes from 192.168.42.65: icmp_seq=164 ttl=62 time=0.691 ms
64 bytes from 192.168.42.65: icmp_seq=165 ttl=62 time=0.447 ms
64 bytes from 192.168.42.65: icmp_seq=166 ttl=62 time=0.667 ms
64 bytes from 192.168.42.65: icmp_seq=167 ttl=62 time=0.260 ms
64 bytes from 192.168.42.65: icmp_seq=168 ttl=62 time=0.352 ms
64 bytes from 192.168.42.65: icmp_seq=169 ttl=62 time=0.624 ms
64 bytes from 192.168.42.65: icmp_seq=170 ttl=62 time=0.320 ms
64 bytes from 192.168.42.65: icmp_seq=171 ttl=62 time=0.659 ms
64 bytes from 192.168.42.65: icmp_seq=172 ttl=62 time=0.542 ms
64 bytes from 192.168.42.65: icmp_seq=173 ttl=62 time=0.326 ms
64 bytes from 192.168.42.65: icmp_seq=174 ttl=62 time=0.346 ms
64 bytes from 192.168.42.65: icmp_seq=175 ttl=62 time=0.304 ms
64 bytes from 192.168.42.65: icmp_seq=176 ttl=62 time=0.591 ms
64 bytes from 192.168.42.65: icmp_seq=177 ttl=62 time=0.638 ms
64 bytes from 192.168.42.65: icmp_seq=178 ttl=62 time=0.480 ms
64 bytes from 192.168.42.65: icmp_seq=179 ttl=62 time=0.333 ms
64 bytes from 192.168.42.65: icmp_seq=180 ttl=62 time=0.448 ms
64 bytes from 192.168.42.65: icmp_seq=181 ttl=62 time=0.524 ms
64 bytes from 192.168.42.65: icmp_seq=182 ttl=62 time=0.392 ms
64 bytes from 192.168.42.65: icmp_seq=183 ttl=62 time=0.622 ms
64 bytes from 192.168.42.65: icmp_seq=184 ttl=62 time=0.773 ms
64 bytes from 192.168.42.65: icmp_seq=185 ttl=62 time=0.424 ms
64 bytes from 192.168.42.65: icmp_seq=186 ttl=62 time=0.579 ms
64 bytes from 192.168.42.65: icmp_seq=187 ttl=62 time=0.723 ms
64 bytes from 192.168.42.65: icmp_seq=188 ttl=62 time=0.431 ms
64 bytes from 192.168.42.65: icmp_seq=189 ttl=62 time=0.674 ms
64 bytes from 192.168.42.65: icmp_seq=190 ttl=62 time=0.612 ms
64 bytes from 192.168.42.65: icmp_seq=191 ttl=62 time=1.45 ms
64 bytes from 192.168.42.65: icmp_seq=192 ttl=62 time=0.782 ms
64 bytes from 192.168.42.65: icmp_seq=193 ttl=62 time=0.425 ms
64 bytes from 192.168.42.65: icmp_seq=194 ttl=62 time=0.738 ms
64 bytes from 192.168.42.65: icmp_seq=195 ttl=62 time=0.629 ms
64 bytes from 192.168.42.65: icmp_seq=196 ttl=62 time=0.718 ms
64 bytes from 192.168.42.65: icmp_seq=197 ttl=62 time=0.718 ms
64 bytes from 192.168.42.65: icmp_seq=198 ttl=62 time=0.352 ms
64 bytes from 192.168.42.65: icmp_seq=199 ttl=62 time=1.01 ms
64 bytes from 192.168.42.65: icmp_seq=200 ttl=62 time=0.325 ms
64 bytes from 192.168.42.65: icmp_seq=201 ttl=62 time=0.376 ms
64 bytes from 192.168.42.65: icmp_seq=202 ttl=62 time=0.552 ms
64 bytes from 192.168.42.65: icmp_seq=203 ttl=62 time=0.543 ms
64 bytes from 192.168.42.65: icmp_seq=204 ttl=62 time=0.415 ms
64 bytes from 192.168.42.65: icmp_seq=205 ttl=62 time=0.652 ms
64 bytes from 192.168.42.65: icmp_seq=206 ttl=62 time=0.483 ms
64 bytes from 192.168.42.65: icmp_seq=207 ttl=62 time=0.364 ms
64 bytes from 192.168.42.65: icmp_seq=208 ttl=62 time=0.370 ms
64 bytes from 192.168.42.65: icmp_seq=209 ttl=62 time=0.552 ms
64 bytes from 192.168.42.65: icmp_seq=210 ttl=62 time=0.792 ms
64 bytes from 192.168.42.65: icmp_seq=211 ttl=62 time=0.638 ms
64 bytes from 192.168.42.65: icmp_seq=212 ttl=62 time=0.657 ms
64 bytes from 192.168.42.65: icmp_seq=213 ttl=62 time=0.661 ms
64 bytes from 192.168.42.65: icmp_seq=214 ttl=62 time=1.82 ms
64 bytes from 192.168.42.65: icmp_seq=215 ttl=62 time=0.400 ms
64 bytes from 192.168.42.65: icmp_seq=216 ttl=62 time=0.381 ms
64 bytes from 192.168.42.65: icmp_seq=217 ttl=62 time=0.491 ms
64 bytes from 192.168.42.65: icmp_seq=218 ttl=62 time=0.703 ms
64 bytes from 192.168.42.65: icmp_seq=219 ttl=62 time=0.489 ms
64 bytes from 192.168.42.65: icmp_seq=220 ttl=62 time=0.289 ms
64 bytes from 192.168.42.65: icmp_seq=221 ttl=62 time=0.659 ms
64 bytes from 192.168.42.65: icmp_seq=222 ttl=62 time=0.332 ms
64 bytes from 192.168.42.65: icmp_seq=223 ttl=62 time=0.598 ms
64 bytes from 192.168.42.65: icmp_seq=224 ttl=62 time=0.780 ms
64 bytes from 192.168.42.65: icmp_seq=225 ttl=62 time=0.713 ms
64 bytes from 192.168.42.65: icmp_seq=226 ttl=62 time=0.460 ms
64 bytes from 192.168.42.65: icmp_seq=227 ttl=62 time=0.692 ms
64 bytes from 192.168.42.65: icmp_seq=228 ttl=62 time=1.01 ms
64 bytes from 192.168.42.65: icmp_seq=229 ttl=62 time=0.529 ms
64 bytes from 192.168.42.65: icmp_seq=230 ttl=62 time=0.677 ms
64 bytes from 192.168.42.65: icmp_seq=231 ttl=62 time=0.402 ms
64 bytes from 192.168.42.65: icmp_seq=232 ttl=62 time=0.265 ms
64 bytes from 192.168.42.65: icmp_seq=233 ttl=62 time=0.545 ms
64 bytes from 192.168.42.65: icmp_seq=234 ttl=62 time=0.504 ms
64 bytes from 192.168.42.65: icmp_seq=235 ttl=62 time=0.736 ms
64 bytes from 192.168.42.65: icmp_seq=236 ttl=62 time=0.763 ms
64 bytes from 192.168.42.65: icmp_seq=237 ttl=62 time=0.670 ms
64 bytes from 192.168.42.65: icmp_seq=238 ttl=62 time=0.569 ms
64 bytes from 192.168.42.65: icmp_seq=239 ttl=62 time=1.10 ms
64 bytes from 192.168.42.65: icmp_seq=240 ttl=62 time=0.615 ms
64 bytes from 192.168.42.65: icmp_seq=241 ttl=62 time=0.480 ms
64 bytes from 192.168.42.65: icmp_seq=242 ttl=62 time=0.584 ms
64 bytes from 192.168.42.65: icmp_seq=243 ttl=62 time=0.789 ms
64 bytes from 192.168.42.65: icmp_seq=244 ttl=62 time=0.589 ms
64 bytes from 192.168.42.65: icmp_seq=245 ttl=62 time=0.414 ms
64 bytes from 192.168.42.65: icmp_seq=246 ttl=62 time=0.691 ms
64 bytes from 192.168.42.65: icmp_seq=247 ttl=62 time=0.534 ms
64 bytes from 192.168.42.65: icmp_seq=248 ttl=62 time=0.682 ms
64 bytes from 192.168.42.65: icmp_seq=249 ttl=62 time=0.614 ms
64 bytes from 192.168.42.65: icmp_seq=250 ttl=62 time=0.695 ms
64 bytes from 192.168.42.65: icmp_seq=251 ttl=62 time=0.440 ms
64 bytes from 192.168.42.65: icmp_seq=252 ttl=62 time=0.745 ms
64 bytes from 192.168.42.65: icmp_seq=253 ttl=62 time=0.290 ms
64 bytes from 192.168.42.65: icmp_seq=254 ttl=62 time=0.406 ms
64 bytes from 192.168.42.65: icmp_seq=255 ttl=62 time=0.654 ms
64 bytes from 192.168.42.65: icmp_seq=256 ttl=62 time=0.398 ms
64 bytes from 192.168.42.65: icmp_seq=257 ttl=62 time=0.622 ms
64 bytes from 192.168.42.65: icmp_seq=258 ttl=62 time=0.742 ms
64 bytes from 192.168.42.65: icmp_seq=259 ttl=62 time=0.630 ms
64 bytes from 192.168.42.65: icmp_seq=260 ttl=62 time=0.439 ms
64 bytes from 192.168.42.65: icmp_seq=261 ttl=62 time=1.28 ms
64 bytes from 192.168.42.65: icmp_seq=262 ttl=62 time=0.355 ms
64 bytes from 192.168.42.65: icmp_seq=263 ttl=62 time=0.649 ms
64 bytes from 192.168.42.65: icmp_seq=264 ttl=62 time=0.487 ms
64 bytes from 192.168.42.65: icmp_seq=265 ttl=62 time=0.418 ms
64 bytes from 192.168.42.65: icmp_seq=266 ttl=62 time=0.664 ms
64 bytes from 192.168.42.65: icmp_seq=267 ttl=62 time=0.657 ms
64 bytes from 192.168.42.65: icmp_seq=268 ttl=62 time=0.409 ms
64 bytes from 192.168.42.65: icmp_seq=269 ttl=62 time=0.448 ms
64 bytes from 192.168.42.65: icmp_seq=270 ttl=62 time=0.706 ms
64 bytes from 192.168.42.65: icmp_seq=271 ttl=62 time=0.794 ms
64 bytes from 192.168.42.65: icmp_seq=272 ttl=62 time=0.654 ms
64 bytes from 192.168.42.65: icmp_seq=273 ttl=62 time=0.637 ms
64 bytes from 192.168.42.65: icmp_seq=274 ttl=62 time=0.689 ms
64 bytes from 192.168.42.65: icmp_seq=275 ttl=62 time=0.603 ms
64 bytes from 192.168.42.65: icmp_seq=276 ttl=62 time=0.742 ms
64 bytes from 192.168.42.65: icmp_seq=277 ttl=62 time=0.738 ms
64 bytes from 192.168.42.65: icmp_seq=278 ttl=62 time=0.664 ms
64 bytes from 192.168.42.65: icmp_seq=279 ttl=62 time=0.428 ms
64 bytes from 192.168.42.65: icmp_seq=280 ttl=62 time=0.427 ms
64 bytes from 192.168.42.65: icmp_seq=281 ttl=62 time=0.738 ms
64 bytes from 192.168.42.65: icmp_seq=282 ttl=62 time=1.07 ms
64 bytes from 192.168.42.65: icmp_seq=283 ttl=62 time=0.407 ms
64 bytes from 192.168.42.65: icmp_seq=284 ttl=62 time=0.634 ms
64 bytes from 192.168.42.65: icmp_seq=285 ttl=62 time=0.731 ms
64 bytes from 192.168.42.65: icmp_seq=286 ttl=62 time=0.721 ms
64 bytes from 192.168.42.65: icmp_seq=287 ttl=62 time=0.506 ms
64 bytes from 192.168.42.65: icmp_seq=288 ttl=62 time=0.796 ms
64 bytes from 192.168.42.65: icmp_seq=289 ttl=62 time=0.505 ms
64 bytes from 192.168.42.65: icmp_seq=290 ttl=62 time=0.355 ms
64 bytes from 192.168.42.65: icmp_seq=291 ttl=62 time=0.388 ms
64 bytes from 192.168.42.65: icmp_seq=292 ttl=62 time=0.338 ms
64 bytes from 192.168.42.65: icmp_seq=293 ttl=62 time=0.730 ms
64 bytes from 192.168.42.65: icmp_seq=294 ttl=62 time=0.589 ms
64 bytes from 192.168.42.65: icmp_seq=295 ttl=62 time=0.693 ms
64 bytes from 192.168.42.65: icmp_seq=296 ttl=62 time=0.619 ms
64 bytes from 192.168.42.65: icmp_seq=297 ttl=62 time=0.372 ms
64 bytes from 192.168.42.65: icmp_seq=298 ttl=62 time=0.518 ms
64 bytes from 192.168.42.65: icmp_seq=299 ttl=62 time=0.378 ms
64 bytes from 192.168.42.65: icmp_seq=300 ttl=62 time=0.325 ms
64 bytes from 192.168.42.65: icmp_seq=301 ttl=62 time=0.526 ms
64 bytes from 192.168.42.65: icmp_seq=302 ttl=62 time=0.293 ms
